sales_id,buyer_id,supplier_id,organization_id,product_id,project_id,quantity,total_amount_usd,sale_date,payment_mode,status
SALE02446,BUY007,SUP006,ORG005,PRD002,PRJ003,79,375921.5,2025-01-21,Bank Transfer,Completed
SALE02447,BUY008,SUP007,ORG003,PRD003,PRJ004,27,99542.79,2023-08-07,Credit Card,Completed
SALE02448,BUY002,SUP008,ORG005,PRD005,PRJ005,30,25934.7,2022-11-12,Credit Card,Completed
SALE02449,BUY010,SUP010,ORG010,PRD007,PRJ010,67,25768.87,2021-09-06,Credit Card,Pending
SALE02450,BUY009,SUP010,ORG008,PRD008,PRJ006,61,264999.86,2023-03-17,UPI,Cancelled
SALE02451,BUY003,SUP005,ORG006,PRD008,PRJ009,79,343196.54,2025-09-29,Bank Transfer,Cancelled
SALE02452,BUY010,SUP001,ORG009,PRD005,PRJ006,15,12967.35,2024-05-29,Bank Transfer,Completed
SALE02453,BUY004,SUP005,ORG007,PRD004,PRJ003,43,130437.49,2024-11-28,PayPal,Pending
SALE02454,BUY002,SUP006,ORG008,PRD001,PRJ010,98,189654.5,2023-12-20,Credit Card,Completed
SALE02455,BUY005,SUP005,ORG008,PRD009,PRJ003,27,82227.42,2021-06-02,Wire Transfer,Cancelled
SALE02456,BUY003,SUP002,ORG010,PRD004,PRJ004,65,197172.95,2021-08-14,Wire Transfer,Completed
SALE02457,BUY006,SUP005,ORG004,PRD001,PRJ001,81,156755.25,2025-06-10,Credit Card,Cancelled
SALE02458,BUY009,SUP006,ORG004,PRD002,PRJ002,14,66619.0,2025-10-21,Credit Card,Cancelled
SALE02459,BUY010,SUP001,ORG006,PRD006,PRJ008,5,4321.85,2021-06-27,UPI,Pending
SALE02460,BUY007,SUP006,ORG008,PRD004,PRJ001,18,54601.74,2021-07-14,Wire Transfer,Pending
SALE02461,BUY002,SUP009,ORG006,PRD003,PRJ004,23,84795.71,2023-05-09,PayPal,Completed
SALE02462,BUY010,SUP004,ORG001,PRD010,PRJ001,62,221312.72,2025-01-27,UPI,Pending
SALE02463,BUY010,SUP001,ORG002,PRD010,PRJ010,33,117795.48,2021-02-17,UPI,Pending
SALE02464,BUY003,SUP010,ORG010,PRD009,PRJ001,4,12181.84,2024-10-14,Credit Card,Completed
SALE02465,BUY007,SUP003,ORG009,PRD004,PRJ004,86,260874.98,2024-08-03,PayPal,Cancelled
SALE02466,BUY008,SUP007,ORG007,PRD009,PRJ010,88,268000.48,2023-10-20,Bank Transfer,Pending
SALE02467,BUY002,SUP007,ORG005,PRD008,PRJ007,94,408360.44,2023-08-08,UPI,Completed
SALE02468,BUY009,SUP009,ORG009,PRD001,PRJ003,90,174172.5,2023-04-25,UPI,Pending
SALE02469,BUY008,SUP006,ORG006,PRD007,PRJ002,17,6538.37,2025-10-31,Bank Transfer,Cancelled
SALE02470,BUY007,SUP010,ORG004,PRD005,PRJ007,12,10373.88,2023-07-19,Wire Transfer,Completed
SALE02471,BUY004,SUP002,ORG006,PRD003,PRJ002,67,247013.59,2022-02-28,Wire Transfer,Cancelled
SALE02472,BUY009,SUP001,ORG007,PRD009,PRJ008,72,219273.12,2024-05-07,Credit Card,Pending
SALE02473,BUY005,SUP008,ORG003,PRD005,PRJ010,54,46682.46,2024-04-07,Credit Card,Completed
SALE02474,BUY007,SUP009,ORG009,PRD006,PRJ002,42,36303.54,2023-10-30,PayPal,Pending
SALE02475,BUY007,SUP001,ORG001,PRD001,PRJ003,56,108374.0,2023-10-03,PayPal,Completed
SALE02476,BUY006,SUP007,ORG006,PRD008,PRJ006,76,330163.76,2024-08-30,Credit Card,Completed
SALE02477,BUY004,SUP002,ORG009,PRD007,PRJ001,27,10384.47,2021-08-23,Wire Transfer,Pending
SALE02478,BUY008,SUP001,ORG009,PRD002,PRJ006,4,19034.0,2020-02-27,Wire Transfer,Pending
SALE02479,BUY001,SUP004,ORG003,PRD001,PRJ009,61,118050.25,2022-08-23,Wire Transfer,Cancelled
SALE02480,BUY002,SUP004,ORG006,PRD004,PRJ007,26,78869.18,2022-08-17,Bank Transfer,Pending
SALE02481,BUY001,SUP002,ORG004,PRD002,PRJ008,94,447299.0,2022-04-03,Credit Card,Completed
SALE02482,BUY002,SUP008,ORG008,PRD010,PRJ008,69,246299.64,2023-03-14,Bank Transfer,Pending
SALE02483,BUY007,SUP009,ORG007,PRD001,PRJ001,70,135467.5,2021-11-07,Credit Card,Completed
SALE02484,BUY003,SUP005,ORG010,PRD008,PRJ005,89,386639.14,2021-01-11,Credit Card,Completed
SALE02485,BUY001,SUP005,ORG007,PRD002,PRJ008,24,114204.0,2022-06-05,Bank Transfer,Pending
SALE02486,BUY010,SUP004,ORG005,PRD008,PRJ005,96,417048.96,2024-01-06,Wire Transfer,Completed
SALE02487,BUY010,SUP006,ORG002,PRD009,PRJ004,92,280182.32,2022-06-10,Wire Transfer,Cancelled
SALE02488,BUY008,SUP002,ORG004,PRD005,PRJ009,63,54462.87,2021-12-27,UPI,Pending
SALE02489,BUY001,SUP007,ORG010,PRD006,PRJ001,60,51862.2,2024-06-30,Credit Card,Completed
SALE02490,BUY005,SUP008,ORG005,PRD003,PRJ004,46,169591.42,2023-05-19,Bank Transfer,Cancelled
SALE02491,BUY007,SUP007,ORG001,PRD005,PRJ003,69,59649.81,2022-06-20,Credit Card,Cancelled
SALE02492,BUY005,SUP007,ORG005,PRD001,PRJ008,84,162561.0,2023-06-16,Credit Card,Pending
SALE02493,BUY002,SUP007,ORG007,PRD008,PRJ003,43,186803.18,2024-06-15,PayPal,Pending
SALE02494,BUY008,SUP003,ORG005,PRD002,PRJ006,22,104687.0,2023-06-12,PayPal,Pending
SALE02495,BUY007,SUP010,ORG009,PRD002,PRJ001,13,61860.5,2024-10-09,Bank Transfer,Pending
SALE02496,BUY002,SUP002,ORG005,PRD004,PRJ010,2,6066.86,2021-10-23,PayPal,Completed
SALE02497,BUY005,SUP007,ORG008,PRD003,PRJ005,100,368677.0,2023-01-02,UPI,Pending
SALE02498,BUY005,SUP001,ORG005,PRD004,PRJ008,24,72802.32,2024-12-22,UPI,Pending
SALE02499,BUY002,SUP009,ORG001,PRD004,PRJ009,96,291209.28,2022-11-02,Bank Transfer,Pending
SALE02500,BUY010,SUP006,ORG005,PRD003,PRJ007,60,221206.2,2023-11-04,PayPal,Pending
SALE02501,BUY001,SUP004,ORG005,PRD006,PRJ002,5,4321.85,2021-03-12,Wire Transfer,Cancelled
SALE02502,BUY009,SUP006,ORG007,PRD005,PRJ010,63,54462.87,2024-07-20,UPI,Pending
SALE02503,BUY010,SUP003,ORG001,PRD008,PRJ009,77,334508.02,2022-02-22,PayPal,Pending
SALE02504,BUY007,SUP008,ORG004,PRD009,PRJ003,84,255818.64,2025-04-07,Bank Transfer,Pending
SALE02505,BUY010,SUP008,ORG005,PRD005,PRJ007,60,51869.4,2024-08-01,UPI,Completed
SALE02506,BUY008,SUP006,ORG003,PRD007,PRJ003,22,8461.42,2020-03-20,Bank Transfer,Pending
SALE02507,BUY008,SUP008,ORG008,PRD006,PRJ005,19,16423.03,2023-08-10,PayPal,Pending
SALE02508,BUY010,SUP004,ORG003,PRD006,PRJ009,68,58777.16,2024-08-04,UPI,Pending
SALE02509,BUY008,SUP007,ORG010,PRD003,PRJ008,20,73735.4,2022-07-23,Bank Transfer,Pending
SALE02510,BUY005,SUP010,ORG008,PRD006,PRJ001,73,63099.01,2022-05-29,PayPal,Cancelled
SALE02511,BUY001,SUP006,ORG001,PRD010,PRJ005,48,171338.88,2024-02-14,Bank Transfer,Pending
SALE02512,BUY008,SUP007,ORG009,PRD005,PRJ002,34,29392.66,2020-03-26,Wire Transfer,Pending
SALE02513,BUY001,SUP005,ORG006,PRD008,PRJ008,73,317130.98,2022-01-06,Credit Card,Completed
SALE02514,BUY009,SUP001,ORG003,PRD010,PRJ008,56,199895.36,2021-01-26,UPI,Completed
SALE02515,BUY003,SUP002,ORG010,PRD001,PRJ010,53,102568.25,2025-04-07,Wire Transfer,Cancelled
SALE02516,BUY001,SUP006,ORG010,PRD001,PRJ004,26,50316.5,2020-09-04,Wire Transfer,Pending
SALE02517,BUY010,SUP010,ORG010,PRD005,PRJ002,65,56191.85,2022-10-15,Credit Card,Pending
SALE02518,BUY002,SUP004,ORG003,PRD003,PRJ010,6,22120.62,2022-03-26,Credit Card,Pending
SALE02519,BUY008,SUP008,ORG001,PRD008,PRJ006,46,199835.96,2020-11-28,Wire Transfer,Cancelled
SALE02520,BUY008,SUP004,ORG008,PRD001,PRJ010,92,178043.0,2023-04-21,Bank Transfer,Cancelled
SALE02521,BUY004,SUP001,ORG010,PRD003,PRJ010,21,77422.17,2023-03-20,PayPal,Completed
SALE02522,BUY007,SUP009,ORG002,PRD005,PRJ002,72,62243.28,2025-09-11,Credit Card,Pending
SALE02523,BUY003,SUP002,ORG002,PRD001,PRJ010,29,56122.25,2025-09-05,PayPal,Completed
SALE02524,BUY004,SUP007,ORG006,PRD001,PRJ003,72,139338.0,2022-09-15,Wire Transfer,Pending
SALE02525,BUY009,SUP008,ORG002,PRD010,PRJ009,80,285564.8,2025-01-17,Bank Transfer,Cancelled
SALE02526,BUY008,SUP007,ORG008,PRD010,PRJ003,83,296273.48,2024-08-20,Credit Card,Completed
SALE02527,BUY006,SUP001,ORG006,PRD001,PRJ007,93,179978.25,2023-04-04,Credit Card,Pending
SALE02528,BUY002,SUP010,ORG009,PRD005,PRJ003,28,24205.72,2025-12-09,Bank Transfer,Cancelled
SALE02529,BUY008,SUP003,ORG002,PRD007,PRJ005,41,15769.01,2025-10-05,UPI,Cancelled
SALE02530,BUY001,SUP010,ORG007,PRD002,PRJ002,27,128479.5,2023-04-21,Wire Transfer,Completed
SALE02531,BUY005,SUP007,ORG006,PRD002,PRJ002,73,347370.5,2021-03-20,UPI,Completed
SALE02532,BUY005,SUP006,ORG005,PRD009,PRJ006,60,182727.6,2021-08-18,Credit Card,Completed
SALE02533,BUY009,SUP003,ORG010,PRD008,PRJ006,83,360573.58,2020-09-17,Credit Card,Completed
SALE02534,BUY005,SUP002,ORG010,PRD010,PRJ001,25,89239.0,2020-07-25,PayPal,Completed
SALE02535,BUY002,SUP004,ORG006,PRD008,PRJ003,23,99917.98,2021-02-02,Wire Transfer,Cancelled
SALE02536,BUY008,SUP006,ORG008,PRD004,PRJ009,70,212340.1,2022-07-29,Wire Transfer,Completed
SALE02537,BUY006,SUP005,ORG009,PRD004,PRJ001,33,100103.19,2025-01-21,Bank Transfer,Completed
SALE02538,BUY002,SUP004,ORG001,PRD009,PRJ009,92,280182.32,2020-01-15,Credit Card,Pending
SALE02539,BUY006,SUP007,ORG002,PRD006,PRJ009,37,31981.69,2024-11-03,Credit Card,Cancelled
SALE02540,BUY010,SUP002,ORG006,PRD008,PRJ009,82,356229.32,2022-02-03,UPI,Cancelled
SALE02541,BUY008,SUP002,ORG003,PRD002,PRJ008,57,271234.5,2025-08-28,Wire Transfer,Pending
SALE02542,BUY004,SUP001,ORG004,PRD008,PRJ002,37,160737.62,2022-04-20,Wire Transfer,Pending
SALE02543,BUY003,SUP010,ORG008,PRD010,PRJ006,41,146351.96,2020-10-20,UPI,Completed
SALE02544,BUY010,SUP004,ORG010,PRD005,PRJ003,73,63107.77,2021-08-27,Credit Card,Pending
SALE02545,BUY007,SUP004,ORG009,PRD010,PRJ002,7,24986.92,2024-01-23,Wire Transfer,Pending
SALE02546,BUY001,SUP003,ORG010,PRD003,PRJ006,7,25807.39,2021-04-15,Wire Transfer,Pending
SALE02547,BUY003,SUP004,ORG002,PRD010,PRJ003,81,289134.36,2020-02-28,Credit Card,Pending
SALE02548,BUY002,SUP005,ORG001,PRD001,PRJ006,9,17417.25,2023-01-19,Wire Transfer,Cancelled
SALE02549,BUY004,SUP010,ORG005,PRD006,PRJ008,75,64827.75,2024-09-26,Wire Transfer,Cancelled
SALE02550,BUY002,SUP001,ORG003,PRD001,PRJ003,29,56122.25,2023-05-24,Credit Card,Pending
SALE02551,BUY006,SUP006,ORG006,PRD002,PRJ008,14,66619.0,2022-06-08,Bank Transfer,Cancelled
SALE02552,BUY010,SUP010,ORG005,PRD010,PRJ002,90,321260.4,2024-07-28,PayPal,Completed
SALE02553,BUY010,SUP009,ORG009,PRD003,PRJ002,26,95856.02,2023-10-13,PayPal,Pending
SALE02554,BUY008,SUP001,ORG002,PRD006,PRJ002,14,12101.18,2020-04-24,Credit Card,Cancelled
SALE02555,BUY003,SUP007,ORG004,PRD010,PRJ006,7,24986.92,2025-05-14,PayPal,Completed
SALE02556,BUY001,SUP006,ORG009,PRD008,PRJ006,2,8688.52,2024-05-22,Wire Transfer,Pending
SALE02557,BUY002,SUP006,ORG001,PRD004,PRJ005,23,69768.89,2025-09-30,Credit Card,Cancelled
SALE02558,BUY002,SUP006,ORG001,PRD010,PRJ008,96,342677.76,2020-06-15,Credit Card,Completed
SALE02559,BUY004,SUP006,ORG001,PRD006,PRJ008,80,69149.6,2020-06-05,Wire Transfer,Cancelled
SALE02560,BUY002,SUP004,ORG009,PRD009,PRJ001,33,100500.18,2021-01-19,Credit Card,Cancelled
SALE02561,BUY007,SUP005,ORG005,PRD008,PRJ002,56,243278.56,2020-02-24,Bank Transfer,Cancelled
SALE02562,BUY006,SUP001,ORG004,PRD006,PRJ003,59,50997.83,2021-09-10,UPI,Pending
SALE02563,BUY004,SUP006,ORG001,PRD006,PRJ008,1,864.37,2020-09-04,Credit Card,Completed
SALE02564,BUY005,SUP010,ORG006,PRD009,PRJ004,63,191863.98,2025-02-08,UPI,Pending
SALE02565,BUY001,SUP007,ORG008,PRD008,PRJ004,37,160737.62,2025-12-27,PayPal,Pending
SALE02566,BUY009,SUP009,ORG009,PRD002,PRJ009,49,233166.5,2022-12-17,PayPal,Pending
SALE02567,BUY003,SUP003,ORG007,PRD004,PRJ009,59,178972.37,2022-03-31,PayPal,Cancelled
SALE02568,BUY006,SUP001,ORG003,PRD004,PRJ010,12,36401.16,2021-07-29,Credit Card,Cancelled
SALE02569,BUY004,SUP006,ORG003,PRD005,PRJ002,55,47546.95,2023-08-04,UPI,Pending
SALE02570,BUY001,SUP004,ORG005,PRD008,PRJ005,51,221557.26,2023-01-05,PayPal,Cancelled
SALE02571,BUY007,SUP007,ORG002,PRD010,PRJ003,31,110656.36,2022-08-11,Wire Transfer,Cancelled
SALE02572,BUY005,SUP010,ORG003,PRD008,PRJ009,30,130327.8,2023-11-12,Credit Card,Completed
SALE02573,BUY008,SUP001,ORG009,PRD004,PRJ007,12,36401.16,2024-11-04,Bank Transfer,Completed
SALE02574,BUY009,SUP003,ORG001,PRD007,PRJ004,26,9999.86,2020-04-01,Bank Transfer,Pending
SALE02575,BUY005,SUP007,ORG009,PRD010,PRJ005,95,339108.2,2020-12-29,UPI,Pending
SALE02576,BUY001,SUP010,ORG004,PRD004,PRJ010,74,224473.82,2024-06-05,Credit Card,Pending
SALE02577,BUY009,SUP007,ORG006,PRD008,PRJ006,70,304098.2,2020-01-05,Wire Transfer,Pending
SALE02578,BUY004,SUP003,ORG005,PRD006,PRJ002,81,70013.97,2024-12-29,Credit Card,Completed
SALE02579,BUY002,SUP006,ORG004,PRD005,PRJ005,23,19883.27,2022-02-01,Bank Transfer,Completed
SALE02580,BUY003,SUP002,ORG006,PRD009,PRJ010,39,118772.94,2025-06-12,Bank Transfer,Completed
SALE02581,BUY007,SUP008,ORG006,PRD006,PRJ001,9,7779.33,2023-04-18,UPI,Cancelled
SALE02582,BUY007,SUP001,ORG001,PRD005,PRJ007,52,44953.48,2022-12-22,PayPal,Pending
SALE02583,BUY009,SUP001,ORG001,PRD002,PRJ006,67,318819.5,2021-08-09,UPI,Pending
SALE02584,BUY007,SUP007,ORG010,PRD007,PRJ008,25,9615.25,2023-03-29,Credit Card,Cancelled
SALE02585,BUY010,SUP003,ORG009,PRD001,PRJ002,95,183848.75,2022-01-12,Bank Transfer,Completed
SALE02586,BUY001,SUP003,ORG010,PRD010,PRJ001,99,353386.44,2021-03-31,PayPal,Pending
SALE02587,BUY005,SUP010,ORG007,PRD002,PRJ005,49,233166.5,2023-02-08,Wire Transfer,Completed
SALE02588,BUY010,SUP006,ORG007,PRD006,PRJ002,92,79522.04,2023-04-21,Wire Transfer,Pending
SALE02589,BUY009,SUP007,ORG001,PRD010,PRJ007,43,153491.08,2025-01-24,UPI,Completed
SALE02590,BUY009,SUP007,ORG006,PRD001,PRJ010,12,23223.0,2024-02-02,PayPal,Pending
SALE02591,BUY003,SUP001,ORG005,PRD006,PRJ001,57,49269.09,2024-05-08,PayPal,Cancelled
SALE02592,BUY001,SUP006,ORG009,PRD008,PRJ007,36,156393.36,2024-04-11,Credit Card,Completed
SALE02593,BUY005,SUP009,ORG009,PRD003,PRJ005,25,92169.25,2025-07-10,Wire Transfer,Pending
SALE02594,BUY009,SUP010,ORG006,PRD009,PRJ008,8,24363.68,2022-10-06,UPI,Completed
SALE02595,BUY010,SUP010,ORG008,PRD001,PRJ003,22,42575.5,2022-04-17,Bank Transfer,Pending
SALE02596,BUY007,SUP009,ORG003,PRD002,PRJ003,66,314061.0,2023-05-27,Credit Card,Pending
SALE02597,BUY003,SUP007,ORG008,PRD001,PRJ010,38,73539.5,2022-05-20,Credit Card,Pending
SALE02598,BUY010,SUP003,ORG008,PRD005,PRJ010,75,64836.75,2023-09-26,Wire Transfer,Pending
SALE02599,BUY002,SUP010,ORG002,PRD006,PRJ008,7,6050.59,2025-02-02,UPI,Completed
SALE02600,BUY004,SUP003,ORG001,PRD006,PRJ002,98,84708.26,2025-08-03,PayPal,Cancelled
SALE02601,BUY006,SUP001,ORG007,PRD009,PRJ006,92,280182.32,2024-12-04,UPI,Cancelled
SALE02602,BUY007,SUP001,ORG008,PRD008,PRJ005,13,56475.38,2021-10-01,PayPal,Completed
SALE02603,BUY006,SUP010,ORG002,PRD007,PRJ009,78,29999.58,2024-07-04,Credit Card,Pending
SALE02604,BUY009,SUP004,ORG006,PRD001,PRJ009,3,5805.75,2022-12-02,UPI,Cancelled
SALE02605,BUY004,SUP006,ORG007,PRD006,PRJ002,27,23337.99,2020-01-13,UPI,Cancelled
SALE02606,BUY007,SUP004,ORG001,PRD003,PRJ004,58,213832.66,2024-02-20,UPI,Cancelled
SALE02607,BUY010,SUP003,ORG005,PRD008,PRJ002,37,160737.62,2020-09-05,Credit Card,Cancelled
SALE02608,BUY009,SUP008,ORG007,PRD006,PRJ009,45,38896.65,2020-05-10,Wire Transfer,Completed
SALE02609,BUY005,SUP002,ORG005,PRD002,PRJ006,28,133238.0,2021-02-11,Wire Transfer,Completed
SALE02610,BUY010,SUP005,ORG003,PRD007,PRJ006,37,14230.57,2023-12-18,UPI,Cancelled
SALE02611,BUY010,SUP005,ORG008,PRD009,PRJ007,51,155318.46,2020-02-10,UPI,Cancelled
SALE02612,BUY007,SUP010,ORG005,PRD003,PRJ007,46,169591.42,2024-10-27,Credit Card,Cancelled
SALE02613,BUY003,SUP003,ORG005,PRD006,PRJ010,34,29388.58,2024-05-07,UPI,Completed
SALE02614,BUY005,SUP005,ORG003,PRD001,PRJ006,74,143208.5,2020-06-03,Wire Transfer,Cancelled
SALE02615,BUY003,SUP004,ORG003,PRD008,PRJ004,15,65163.9,2023-07-29,Wire Transfer,Pending
SALE02616,BUY003,SUP009,ORG008,PRD008,PRJ004,15,65163.9,2024-03-19,Bank Transfer,Completed
SALE02617,BUY002,SUP002,ORG002,PRD003,PRJ008,66,243326.82,2024-01-01,Wire Transfer,Cancelled
SALE02618,BUY004,SUP004,ORG002,PRD007,PRJ003,36,13845.96,2022-04-23,UPI,Cancelled
SALE02619,BUY006,SUP006,ORG009,PRD007,PRJ005,76,29230.36,2020-07-15,Wire Transfer,Cancelled
SALE02620,BUY001,SUP006,ORG004,PRD009,PRJ006,12,36545.52,2020-09-10,Bank Transfer,Pending
SALE02621,BUY002,SUP006,ORG006,PRD006,PRJ004,82,70878.34,2025-10-06,Wire Transfer,Pending
SALE02622,BUY006,SUP009,ORG008,PRD005,PRJ004,16,13831.84,2025-10-18,UPI,Cancelled
SALE02623,BUY002,SUP003,ORG006,PRD006,PRJ010,57,49269.09,2023-01-31,Bank Transfer,Cancelled
SALE02624,BUY009,SUP004,ORG001,PRD003,PRJ004,61,224892.97,2023-12-30,UPI,Cancelled
SALE02625,BUY005,SUP001,ORG008,PRD007,PRJ004,62,23845.82,2023-12-19,PayPal,Cancelled
SALE02626,BUY004,SUP010,ORG002,PRD009,PRJ006,42,127909.32,2024-01-05,PayPal,Pending
SALE02627,BUY009,SUP004,ORG009,PRD001,PRJ009,47,90956.75,2023-07-11,PayPal,Cancelled
SALE02628,BUY003,SUP003,ORG009,PRD004,PRJ003,57,172905.51,2020-10-28,Bank Transfer,Completed
SALE02629,BUY002,SUP006,ORG007,PRD005,PRJ003,29,25070.21,2020-04-09,Bank Transfer,Pending
SALE02630,BUY010,SUP003,ORG002,PRD005,PRJ002,89,76939.61,2025-12-09,Wire Transfer,Cancelled
SALE02631,BUY002,SUP010,ORG002,PRD007,PRJ005,89,34230.29,2025-05-04,PayPal,Cancelled
SALE02632,BUY006,SUP007,ORG002,PRD008,PRJ008,40,173770.4,2020-04-02,PayPal,Pending
SALE02633,BUY006,SUP009,ORG005,PRD001,PRJ002,39,75474.75,2025-01-16,Bank Transfer,Pending
SALE02634,BUY001,SUP003,ORG005,PRD003,PRJ007,35,129036.95,2022-03-07,PayPal,Pending
SALE02635,BUY004,SUP006,ORG003,PRD006,PRJ003,64,55319.68,2025-10-18,Credit Card,Completed
SALE02636,BUY002,SUP008,ORG007,PRD001,PRJ002,71,137402.75,2022-04-04,Wire Transfer,Completed
SALE02637,BUY003,SUP005,ORG009,PRD008,PRJ004,48,208524.48,2025-11-22,Bank Transfer,Cancelled
SALE02638,BUY007,SUP007,ORG006,PRD007,PRJ005,89,34230.29,2022-10-16,Credit Card,Completed
SALE02639,BUY008,SUP007,ORG001,PRD007,PRJ008,11,4230.71,2021-10-23,Wire Transfer,Pending
SALE02640,BUY002,SUP003,ORG001,PRD009,PRJ006,79,240591.34,2024-07-28,Bank Transfer,Cancelled
SALE02641,BUY003,SUP005,ORG003,PRD004,PRJ001,66,200206.38,2021-09-29,Bank Transfer,Pending
SALE02642,BUY010,SUP003,ORG002,PRD003,PRJ006,61,224892.97,2023-05-04,Bank Transfer,Completed
SALE02643,BUY010,SUP007,ORG009,PRD003,PRJ006,100,368677.0,2020-12-10,Credit Card,Completed
SALE02644,BUY006,SUP007,ORG001,PRD003,PRJ002,87,320748.99,2020-01-03,Bank Transfer,Completed
SALE02645,BUY005,SUP009,ORG010,PRD002,PRJ001,84,399714.0,2020-11-17,Bank Transfer,Cancelled
SALE02646,BUY004,SUP002,ORG007,PRD005,PRJ002,56,48411.44,2021-05-31,Credit Card,Completed
SALE02647,BUY006,SUP007,ORG002,PRD008,PRJ010,33,143360.58,2025-10-29,PayPal,Completed
SALE02648,BUY009,SUP004,ORG002,PRD007,PRJ003,97,37307.17,2022-01-31,Credit Card,Cancelled
SALE02649,BUY006,SUP007,ORG003,PRD009,PRJ004,84,255818.64,2025-02-28,Bank Transfer,Completed
SALE02650,BUY009,SUP009,ORG001,PRD003,PRJ008,49,180651.73,2020-08-15,Bank Transfer,Completed
SALE02651,BUY003,SUP005,ORG008,PRD006,PRJ001,29,25066.73,2022-08-19,UPI,Cancelled
SALE02652,BUY007,SUP007,ORG004,PRD002,PRJ003,32,152272.0,2024-09-25,UPI,Completed
SALE02653,BUY002,SUP005,ORG005,PRD007,PRJ005,67,25768.87,2025-07-13,Wire Transfer,Cancelled
SALE02654,BUY004,SUP009,ORG006,PRD004,PRJ002,74,224473.82,2020-10-13,Bank Transfer,Completed
SALE02655,BUY010,SUP005,ORG006,PRD006,PRJ001,43,37167.91,2023-01-08,Bank Transfer,Completed
SALE02656,BUY006,SUP003,ORG004,PRD003,PRJ010,77,283881.29,2025-12-31,PayPal,Completed
SALE02657,BUY007,SUP006,ORG007,PRD002,PRJ008,99,471091.5,2022-10-06,Bank Transfer,Cancelled
SALE02658,BUY004,SUP008,ORG007,PRD003,PRJ002,65,239640.05,2020-05-26,Bank Transfer,Pending
SALE02659,BUY008,SUP009,ORG001,PRD005,PRJ010,84,72617.16,2022-09-22,Bank Transfer,Completed
SALE02660,BUY003,SUP009,ORG003,PRD006,PRJ005,57,49269.09,2025-05-06,UPI,Pending
SALE02661,BUY006,SUP005,ORG002,PRD006,PRJ001,22,19016.14,2025-04-20,Bank Transfer,Completed
SALE02662,BUY010,SUP001,ORG005,PRD001,PRJ008,75,145143.75,2021-09-16,Credit Card,Completed
SALE02663,BUY003,SUP001,ORG006,PRD007,PRJ007,54,20768.94,2021-01-28,Credit Card,Cancelled
SALE02664,BUY003,SUP005,ORG004,PRD007,PRJ006,65,24999.65,2024-07-23,Credit Card,Pending
SALE02665,BUY008,SUP002,ORG002,PRD010,PRJ005,59,210604.04,2021-10-12,UPI,Pending
SALE02666,BUY003,SUP010,ORG007,PRD006,PRJ003,55,47540.35,2023-10-04,Bank Transfer,Pending
SALE02667,BUY001,SUP007,ORG006,PRD004,PRJ004,66,200206.38,2024-02-18,Wire Transfer,Completed
SALE02668,BUY005,SUP009,ORG002,PRD007,PRJ006,2,769.22,2022-01-27,UPI,Pending
SALE02669,BUY005,SUP009,ORG001,PRD001,PRJ008,20,38705.0,2023-08-01,Credit Card,Pending
SALE02670,BUY003,SUP010,ORG004,PRD005,PRJ005,46,39766.54,2025-11-12,PayPal,Pending
SALE02671,BUY001,SUP006,ORG004,PRD007,PRJ008,61,23461.21,2020-03-27,Credit Card,Pending
SALE02672,BUY010,SUP010,ORG008,PRD005,PRJ004,6,5186.94,2021-08-04,Credit Card,Completed
SALE02673,BUY004,SUP004,ORG004,PRD003,PRJ003,89,328122.53,2025-08-03,Bank Transfer,Cancelled
SALE02674,BUY006,SUP005,ORG009,PRD008,PRJ007,7,30409.82,2025-07-17,Wire Transfer,Completed
SALE02675,BUY005,SUP009,ORG003,PRD007,PRJ001,37,14230.57,2024-04-14,Wire Transfer,Pending
SALE02676,BUY009,SUP003,ORG008,PRD007,PRJ003,23,8846.03,2025-02-10,PayPal,Cancelled
SALE02677,BUY004,SUP008,ORG005,PRD010,PRJ007,40,142782.4,2023-08-01,PayPal,Completed
SALE02678,BUY003,SUP008,ORG005,PRD010,PRJ005,25,89239.0,2020-04-04,Bank Transfer,Cancelled
SALE02679,BUY008,SUP008,ORG008,PRD001,PRJ007,61,118050.25,2020-07-08,Bank Transfer,Pending
SALE02680,BUY002,SUP010,ORG005,PRD006,PRJ003,9,7779.33,2023-11-20,PayPal,Completed
SALE02681,BUY006,SUP008,ORG007,PRD005,PRJ009,93,80397.57,2024-08-01,Bank Transfer,Pending
SALE02682,BUY007,SUP010,ORG007,PRD008,PRJ007,91,395327.66,2025-11-29,Credit Card,Completed
SALE02683,BUY010,SUP009,ORG010,PRD007,PRJ008,85,32691.85,2021-08-22,Credit Card,Cancelled
SALE02684,BUY007,SUP003,ORG005,PRD006,PRJ004,50,43218.5,2021-04-23,Wire Transfer,Cancelled
SALE02685,BUY001,SUP003,ORG004,PRD002,PRJ007,43,204615.5,2024-03-21,Bank Transfer,Pending
SALE02686,BUY007,SUP007,ORG006,PRD009,PRJ009,83,252773.18,2020-01-08,Wire Transfer,Pending
SALE02687,BUY006,SUP006,ORG007,PRD005,PRJ005,73,63107.77,2025-02-23,Wire Transfer,Cancelled
SALE02688,BUY001,SUP002,ORG004,PRD009,PRJ004,25,76136.5,2023-12-24,UPI,Pending
SALE02689,BUY010,SUP008,ORG001,PRD001,PRJ009,19,36769.75,2024-06-01,UPI,Cancelled
SALE02690,BUY006,SUP002,ORG006,PRD008,PRJ009,32,139016.32,2021-10-29,PayPal,Completed
